T,k,curvature,is_zero
79.337375,2,141682.23868815321,True
79.337375,3,247.49662144510603,True
79.337375,4,24.160832645669927,True
79.337375,5,21.266635941152856,True
79.337375,6,972193.051113703,True
79.337375,7,1575.5491335716497,True
79.337375,8,259178.0421709355,True
82.910381,0,390.62681132275173,True
82.910381,1,10.21248330212567,True
82.910381,2,138953.00420605863,True
82.910381,3,205.01610825780944,True
82.910381,4,27.785719836082023,True
82.910381,5,15.67013907521897,True
82.910381,6,841803.2666758643,True
82.910381,7,1507.6539559161547,True
82.910381,8,239657.96251288673,True
84.735493,0,377.82970565177845,True
84.735493,1,8.739529451056194,True
84.735493,2,133683.47781047778,True
84.735493,3,178.98818501422002,True
84.735493,4,4.020255059411504,True
84.735493,5,29.82414788466059,True
84.735493,6,391991.859715426,True
84.735493,7,1475.182577340513,True
84.735493,8,206142.1279951664,True
87.425274,0,380.59816325849584,True
87.425274,1,9.50713583356076,True
87.425274,2,133294.7741828099,True
87.425274,3,263.14329957887895,True
87.425274,4,16.244746647853248,True
87.425274,5,17.721091105649123,True
87.425274,6,899878.7452651372,True
87.425274,7,1429.7964456895772,True
87.425274,8,215161.6464167244,True
88.809111,0,370.1100868221794,True
88.809111,1,8.66612231804679,True
88.809111,2,129766.0707721312,True
88.809111,3,210.05342148248062,True
88.809111,4,11.681529943352587,True
88.809111,5,27.023829485273154,True
88.809111,6,384361.4517036748,True
88.809111,7,1407.5195265102066,True
88.809111,8,193144.11305278674,True
92.491899,0,352.16555301689226,True
92.491899,1,9.700531178947237,True
92.491899,2,122005.57819087626,True
92.491899,3,240.98205604239945,True
92.491899,4,39.386271222241476,True
92.491899,5,8.63037075138351,True
92.491899,6,937702.6753936592,True
92.491899,7,1351.478589706618,True
92.491899,8,199955.580809228,True
94.651344,0,369.6520432822772,True
94.651344,1,11.023789881674796,True
94.651344,2,123938.53509440165,True
94.651344,3,60.204514735389004,True
94.651344,4,12.050888997805487,True
94.651344,5,22.101612984215535,True
94.651344,6,144864.95311622863,True
94.651344,7,1320.6443060889142,True
94.651344,8,232357.7983471397,True
95.870634,0,374.61840252967335,True
95.870634,1,11.188985850858204,True
95.870634,2,119301.99443107352,True
95.870634,3,173.45684000405544,True
95.870634,4,13.846137369988298,True
95.870634,5,25.943073289624863,True
95.870634,6,671662.9688504155,True
95.870634,7,1303.8486758773695,True
95.870634,8,233008.87111467187,True
98.831194,0,371.05037057404985,True
98.831194,1,11.98781975300885,True
98.831194,2,115506.25693390377,True
98.831194,3,261.0387052269541,True
98.831194,4,51.990991023487254,True
98.831194,5,42.99713518562953,True
98.831194,6,1308118.9289925504,True
98.831194,7,1264.7911711780714,True
98.831194,8,236963.28447696156,True
101.317851,0,329.7845841710683,True
101.317851,1,9.213933101233494,True
101.317851,2,114578.02876504087,True
101.317851,3,157.15586730016256,True
101.317851,4,46.861717040158624,True
101.317851,5,5.9221974879619665,True
101.317851,6,691647.0818804268,True
101.317851,7,1233.7520020993466,True
101.317851,8,171030.00950579086,True
103.725538,0,336.95191428292816,True
103.725538,1,9.489696901645562,True
103.725538,2,98335.96145551141,True
103.725538,3,163.9926782451469,True
103.725538,4,36.50454400982994,True
103.725538,5,4.665847908036369,True
103.725538,6,156511.8055975191,True
103.725538,7,1205.1143279078788,True
103.725538,8,178326.8146347401,True
105.446623,0,336.6831179669741,True
105.446623,1,10.039051509348537,True
105.446623,2,104782.15540770246,True
105.446623,3,219.0810067915535,True
105.446623,4,27.757774168080118,True
105.446623,5,19.982512911020933,True
105.446623,6,940770.1439452684,True
105.446623,7,1185.4452705745352,True
105.446623,8,188420.67783133194,True
107.168611,0,282.84513201266174,True
107.168611,1,5.612570195773279,True
107.168611,2,101533.79414599016,True
107.168611,3,196.4789968359818,True
107.168611,4,3.8722550055325655,True
107.168611,5,36.887819088171625,True
107.168611,6,293921.7073794422,True
107.168611,7,1166.399506424743,True
107.168611,8,104741.43965510372,True
111.029535,0,294.711256123,True
111.029535,1,8.734366445873329,True
111.029535,2,98850.558609209,True
111.029535,3,99.15203710973951,True
111.029535,4,27.336363217500548,True
111.029535,5,8.478050395055448,True
111.029535,6,328140.047574399,True
111.029535,7,1125.8409527093838,True
111.029535,8,154771.00480245904,True
111.874659,0,288.28010880636737,True
111.874659,1,7.70752498669948,True
111.874659,2,98075.57466649445,True
111.874659,3,70.96685754236836,True
111.874659,4,20.350362528454013,True
111.874659,5,7.195103679524806,True
111.874659,6,215333.66000629033,True
111.874659,7,1117.3351692530873,True
111.874659,8,136100.3367074149,True
114.32022,0,314.47003282610575,True
114.32022,1,9.749434485028976,True
114.32022,2,101082.97567396692,True
114.32022,3,213.2979213626444,True
114.32022,4,44.869867954488996,True
114.32022,5,25.300217987300755,True
114.32022,6,942564.0248531632,True
114.32022,7,1093.4352861673738,True
114.32022,8,166604.03016283712,True
116.22668,0,289.1948719112318,True
116.22668,1,7.586757857518481,True
116.22668,2,108789.09880058983,True
116.22668,3,201.11226093126544,True
116.22668,4,45.37384157288216,True
116.22668,5,15.118571128347469,True
116.22668,6,398339.49956205656,True
116.22668,7,1075.4997789076558,True
116.22668,8,120067.82513583337,True
118.790782,0,259.3743608279486,True
118.790782,1,6.015836834737948,True
118.790782,2,97659.2866221434,True
118.790782,3,182.17941030340828,True
118.790782,4,33.29950978292473,True
118.790782,5,31.647251674815635,True
118.790782,6,219303.92575528304,True
118.790782,7,1052.2821323938533,True
118.790782,8,88201.29915328966,True
121.370125,0,308.05329504727194,True
121.370125,1,9.834858691242324,True
121.370125,2,89994.2888795608,True
121.370125,3,203.23098615246175,True
121.370125,4,16.060404561812902,True
121.370125,5,40.04370096621912,True
121.370125,6,894537.4993212045,True
121.370125,7,1029.9211842538998,True
121.370125,8,161834.24562529512,True
122.946829,0,257.8709068813674,True
122.946829,1,5.953817526067837,True
122.946829,2,99223.06712935696,True
122.946829,3,103.95354301650282,True
122.946829,4,2.950450236904878,True
122.946829,5,20.942511369526073,True
122.946829,6,131161.0727058762,True
122.946829,7,1016.7149362871638,True
122.946829,8,96785.20191738768,True
124.256818,0,257.99583291069155,True
124.256818,1,5.5575286112093645,True
124.256818,2,88772.2024090928,True
124.256818,3,172.12144550495947,True
124.256818,4,11.773143915316808,True
124.256818,5,27.5585427256253,True
124.256818,6,236220.2098187617,True
124.256818,7,1005.9972987906498,True
124.256818,8,87350.2652307965,True
127.516683,0,311.8003308044778,True
127.516683,1,10.782451889096919,True
127.516683,2,97538.482506036,True
127.516683,3,205.4485775507681,True
127.516683,4,65.05147633895092,True
127.516683,5,65.09427949996649,True
127.516683,6,1128378.166069153,True
127.516683,7,980.2755225368202,True
127.516683,8,166060.0685451847,True
129.578704,0,287.37480617726766,True
129.578704,1,9.004564039865437,True
129.578704,2,93950.883716757,True
129.578704,3,168.52862891326737,True
129.578704,4,41.299859288024265,True
129.578704,5,30.241023396548883,True
129.578704,6,684428.1769624072,True
129.578704,7,964.6790149423571,True
129.578704,8,136945.21800052692,True
131.087688,0,230.1496859473745,True
131.087688,1,4.801970758776864,True
131.087688,2,91683.96849904205,True
131.087688,3,155.3503006197809,True
131.087688,4,8.58972490913601,True
131.087688,5,27.691664628015644,True
131.087688,6,225706.76022626203,True
131.087688,7,953.5763602100523,True
131.087688,8,72801.7379660235,True
133.497737,0,275.1804982974949,True
133.497737,1,8.92192122497616,True
133.497737,2,101233.53692342661,True
133.497737,3,143.52466675072606,True
133.497737,4,31.592028504334735,True
133.497737,5,35.66523379960884,True
133.497737,6,347504.7424516672,True
133.497737,7,936.3609881596047,True
133.497737,8,132403.58499207682,True
134.756509,0,289.60315738987475,True
134.756509,1,9.552021818004409,True
134.756509,2,85812.21816063543,True
134.756509,3,134.09132838125515,True
134.756509,4,31.963374591548188,True
134.756509,5,49.49189391645348,True
134.756509,6,556246.474023987,True
134.756509,7,927.6145824987287,True
134.756509,8,141156.31286295867,True
138.116042,0,204.1334442533386,True
138.116042,1,3.804392281977865,True
138.116042,2,79115.33300058167,True
138.116042,3,98.59390080488289,True
138.116042,4,14.303271189675115,True
138.116042,5,32.42904693667725,True
138.116042,6,8009.136454937645,True
138.116042,7,905.053648023947,True
138.116042,8,53147.52124817761,True
139.736208,0,265.4155355415745,True
139.736208,1,8.372634404801797,True
139.736208,2,84409.66907509867,True
139.736208,3,176.78377122870498,True
139.736208,4,9.650290566654007,True
139.736208,5,31.476520545581366,True
139.736208,6,597988.0044140083,True
139.736208,7,894.5579256229614,True
139.736208,8,119762.38727663284,True
141.123707,0,240.39527890940442,True
141.123707,1,7.208154254123851,True
141.123707,2,84322.26536826632,True
141.123707,3,166.9899287666104,True
141.123707,4,45.42914293637068,True
141.123707,5,8.078110202980326,True
141.123707,6,427019.9438535574,True
141.123707,7,885.7631735690547,True
141.123707,8,98260.04462363826,True
143.111846,0,263.16902769348854,True
143.111846,1,9.302377721022804,True
143.111846,2,82816.59942771,True
143.111846,3,65.36339199850481,True
143.111846,4,88.87109794741832,True
143.111846,5,47.14150260154426,True
143.111846,6,157680.1915958705,True
143.111846,7,873.4592481934043,True
143.111846,8,123690.12064347944,True
146.000982,0,267.70435176958523,True
146.000982,1,8.591790628707711,True
146.000982,2,96615.89906593053,True
146.000982,3,47.592223088679425,True
146.000982,4,83.14405766096655,True
146.000982,5,30.85487189080638,True
146.000982,6,269026.35080850305,True
146.000982,7,856.1726655878076,True
146.000982,8,111931.50921992335,True
147.422765,0,200.66147595000635,True
147.422765,1,4.605921905248673,True
147.422765,2,68280.88029449228,True
147.422765,3,134.67505618904624,True
147.422765,4,27.835549509802604,True
147.422765,5,24.08086613447935,True
147.422765,6,93134.48846320299,True
147.422765,7,847.9185447359589,True
147.422765,8,56816.462443176875,True
150.05352,0,250.0663188047481,True
150.05352,1,7.61909117197105,True
150.05352,2,82506.30109516425,True
150.05352,3,119.61989535593816,True
150.05352,4,25.567815398197524,True
150.05352,5,23.79927074303012,True
150.05352,6,366246.5503598498,True
150.05352,7,833.0519232744208,True
150.05352,8,101092.49818231913,True
150.925257,0,220.7430595768715,True
150.925257,1,5.168436428056872,True
150.925257,2,86272.07685048632,True
150.925257,3,39.767034058193474,True
150.925257,4,18.260246191503793,True
150.925257,5,16.64584601268615,True
150.925257,6,82843.94754722115,True
150.925257,7,828.242581661913,True
150.925257,8,66710.71996643802,True
153.024693,0,215.48886315927388,True
153.024693,1,5.63138140606393,True
153.024693,2,82212.53852331828,True
153.024693,3,150.35322855075432,True
153.024693,4,53.25614613749252,True
153.024693,5,25.832275396542315,True
153.024693,6,232497.0926433813,True
153.024693,7,816.8830012346501,True
153.024693,8,54194.32021314294,True
156.112909,0,246.23817480543784,True
156.112909,1,8.722964637981661,True
156.112909,2,78518.38679884975,True
156.112909,3,173.46122080398484,True
156.112909,4,51.3590425299526,True
156.112909,5,54.08847750798529,True
156.112909,6,760167.1923347192,True
156.112909,7,800.7195087244352,True
156.112909,8,109988.80262152133,True
157.597591,0,224.53276920379093,True
157.597591,1,6.468128965921002,True
157.597591,2,75181.69747000387,True
157.597591,3,38.703333824889505,True
157.597591,4,44.283936784239586,True
157.597591,5,5.52394323616312,True
157.597591,6,117329.54734900211,True
157.597591,7,793.1746558271069,True
157.597591,8,79224.59913130048,True
158.849988,0,209.37745663096138,True
158.849988,1,6.452287800351459,True
